Date,Symbol,Open,High,Low,Close,Volume,MA7,MA30,RSI,MACD,Signal_Line,Middle_Band,Upper_Band,Lower_Band
2020-03-16,AAPL,100.489003841061,103.96423917049907,98.7448486631542,101.45684063757729,2447245,100.93220167714317,96.06247367751195,59.712085563828396,1.6085224615874836,0.9239679992913377,97.52703310924481,104.12080451751882,90.9332617009708
2020-03-17,AAPL,101.24070952982267,103.9352535842196,99.71964177758501,101.65448017786352,7082478,101.46446935054664,96.38788077421894,65.02019331183567,1.6514477464198762,1.0694639487170454,97.8650409583223,104.58248601264184,91.14759590400276
2020-03-18,AAPL,101.76780855169108,103.63732241719852,98.30894003560194,101.07411822311957,6382933,101.80203381914556,96.61681087083365,69.75817503499819,1.6199620700962356,1.1795635729928835,98.19794041064125,104.85536312646882,91.54051769481369
2020-03-19,AAPL,101.37668978614079,102.8496176523851,99.2551291377546,101.26945105477353,7269730,101.72040005208146,96.8228783302743,67.65252502388009,1.5924148051871754,1.262133819431742,98.500775971215,105.13743071599295,91.86412122643706
2020-03-20,AAPL,97.86897366231854,99.41593672968077,95.01026184260301,97.30033785783377,5495825,101.07519266186698,97.00790506946059,52.09719843603248,1.2360605983921715,1.2569191752238278,98.50120557484694,105.13753189591752,91.86487925377635
2020-03-21,AAPL,98.77569634243345,98.77569634243345,94.20965824074122,96.8612904865714,6125786,99.91429549688637,97.15061305651808,51.254853056190264,0.9077558244390502,1.1870865050668724,98.52151372279238,105.13391938651682,91.90910805906793
2020-03-22,AAPL,96.04391296451838,99.93470075290831,95.71310667939036,97.57014578550235,1890989,99.5980948890345,97.33673988569468,48.21804612807779,0.6967390501803692,1.0890170140895719,98.5900539713319,105.12912238665878,92.05098555600502
2020-03-23,AAPL,102.14050391003107,102.4673537522353,98.39490721307114,100.51496328407589,10271868,99.46354098139143,97.66047161778951,52.809015919578144,0.758386687896035,1.0228909488508646,98.91100246180973,105.14428768515572,92.67771723846374
2020-03-24,AAPL,99.56571491272537,101.25972310817134,96.83171792563209,99.4619204931162,6287093,99.15031816928467,97.9028391578366,53.18475951101458,0.7140401222930564,0.9611207835393031,99.29376406614806,104.55449977160175,94.03302836069436
2020-03-25,AAPL,96.94375432721209,100.04399741652523,95.931565983276,97.82297159147191,10085913,98.68586865047787,98.0165582243449,48.218554977806946,0.5404160901676107,0.8769798448649647,99.50848105216434,104.0844429439949,94.93251916033378
2020-03-26,AAPL,95.5044736244416,99.15198585048303,95.49552980773338,96.79211228278001,1327668,98.04624882590737,98.02874844740015,38.94277492078789,0.31599348663900173,0.7647825732197722,99.5314972002799,104.04437872671156,95.01861567384825
2020-03-27,AAPL,98.4038126352778,100.2326106162198,95.5620634069448,98.59026693337032,2839956,98.23052440812687,98.1519465719687,43.44316406523551,0.28000528236438527,0.6678271150486947,99.6473986551019,103.92053267847973,95.37426463172406
2020-03-28,AAPL,100.12426579720548,101.16379906210551,97.45872613322123,99.20989766434192,9091598,98.56603971923694,98.31173885488874,36.90055145161076,0.29804768453594477,0.5938712289461447,99.69001486759113,103.92582432724245,95.45420540793981
2020-03-29,AAPL,97.98223448389335,99.55031283015538,96.06734648658568,98.10736957080645,3481405,98.64278597428039,98.40822651247235,45.33139568629002,0.22083595587511695,0.5192641743319393,99.63773685728145,103.92692852156115,95.34854519300175
2020-03-30,AAPL,100.58319015127675,100.58319015127675,96.53141294898744,99.08584945210383,2249095,98.43862685542722,98.46802996803598,43.13027464576727,0.2358811623454784,0.4625875719346471,99.69559900668467,103.91841988531219,95.47277812805716
2020-03-31,AAPL,97.78703628395337,101.3109892228376,97.54434952278147,99.22699430325099,7485593,98.40506597116077,98.56042552722224,42.94348521695084,0.2562400311833386,0.4213180637843854,99.72139037470087,103.92515327072033,95.51762747868142
2020-04-01,AAPL,101.09419118918196,103.43636335349186,99.59379516491731,101.10641389082623,8582668,98.87412915678283,98.72399462975939,50.08728853736284,0.41919580684654534,0.42089361239681744,99.68466669803108,103.82278873934885,95.54654465671331
2020-04-02,AAPL,98.39179454004785,101.76303006641389,97.52047028621523,99.63967530155911,1556464,99.28092387375126,98.90878402399406,45.878322222808265,0.425085762916396,0.42173204250073315,99.57581098364227,103.59047729364066,95.56114467364388
2020-04-03,AAPL,99.27675165612524,99.93117430632947,97.8255457505818,98.91705769698449,8461464,99.32760826855329,99.14579633368189,54.891950918276336,0.3672114094675436,0.41082791589409523,99.27228533641971,102.37958060423352,96.1649900686059
2020-04-04,AAPL,98.93068173026607,99.85018777400457,96.24093311801921,98.06099116501909,2815825,99.16347876865004,99.296874976811,53.540756531511214,0.24939330197085496,0.3785409931094472,99.18615739264739,102.32907189504776,96.04324289024701
2020-04-05,AAPL,94.65769463774438,95.90445942986028,93.04004372650876,95.0576609570184,6285929,98.72780610953745,99.25440403136264,43.4692408386478,-0.0853383179536138,0.28576513089683503,98.86619840861945,102.32303253510405,95.40936428213486
2020-04-06,AAPL,93.08043277796226,98.1351525334031,93.08043277796226,95.56926070799601,5636313,98.22543628895062,99.23097146039815,35.28289099964324,-0.3058085435377649,0.16745039600991507,98.56193743512608,102.05644059303162,95.06743427722054
2020-04-07,AAPL,96.19750540764693,97.40529078721545,94.82727883785628,96.0065022506152,7903357,97.76536599571693,99.15260242160008,39.32640567725609,-0.440176961395764,0.04592492452877925,98.30855663650085,101.77083558209783,94.84627769090388
2020-04-08,AAPL,96.34670033725216,98.4484420209255,93.24456244974066,95.9277468847969,9057835,97.02555642342702,99.0450963251933,43.521293322172504,-0.5467175805076749,-0.0726035764785116,98.04147142800203,101.36331944749874,94.71962340850531
2020-04-09,AAPL,95.75115263653088,97.72392353519923,93.40891276092863,95.36559453976857,9291630,96.41497345745695,98.95966259438428,44.96209960447161,-0.6688032374721615,-0.1918435086772416,97.94473426209876,101.46426112395555,94.42520740024197
2020-04-10,AAPL,93.58033147218813,93.87051527197427,89.92777496637171,92.43799914033517,3712650,95.4893936636499,98.75055700096456,29.877847628513607,-0.9903730776416353,-0.35154942247012033,97.72356969478696,102.00352506331166,93.44361432626226
2020-04-11,AAPL,90.51612875618176,92.80779610396803,89.78514060681856,91.49610111389757,8280290,94.55155222777539,98.40573079062041,25.29144733438588,-1.3061661217336251,-0.5424727623228214,97.4198674612067,102.52762647934595,92.31210844306746
2020-04-12,AAPL,91.32343572507045,92.67946882585316,89.29142097256424,90.70643593913238,6383720,93.9299486537917,98.03538566894697,25.808732338309667,-1.6016904736760438,-0.754316304593466,96.92944109395954,102.63454305079713,91.22433913712194
2020-04-13,AAPL,90.05540530512103,90.39832685543115,87.09448296236859,88.99414345871048,1128297,92.99064618960804,97.5022714295228,18.523455278927656,-1.951566896300747,-0.9937664229349222,96.40605224223926,102.98641654915654,89.82568793532197
2020-04-14,AAPL,86.98533605917383,90.37705109512154,86.88480323929751,88.56046143051587,7377428,91.926926072451,97.1281684758578,17.32678683249607,-2.2380422393949004,-1.2426215862269179,95.94292673419145,103.35467563604345,88.53117783233944
2020-04-15,AAPL,89.53951382587377,90.82382335395805,87.99472773718892,89.25421111034996,8870723,90.97356381895858,96.72141415828357,10.851220359514102,-2.3816421236056016,-1.4704256937026547,95.56603167556995,103.54116944202124,87.59089390911865
2020-04-16,AAPL,92.44069364116974,93.9398758245843,90.36815841480089,92.90912269898419,5939522,90.62263927027509,96.42990224232092,30.576231054886563,-2.1754480358043367,-1.6114301621229912,95.28197446385063,103.2081177856044,87.35583114209686
2020-04-17,AAPL,93.06191665096179,93.9618970897436,91.56487274791546,93.13784511196633,6389203,90.7226172662224,96.16535980528248,32.83231804059136,-1.9708628681346312,-1.6833167033253194,94.97837183623186,102.73436132747604,87.22238234498768
2020-04-18,AAPL,93.85485740210957,95.50627876766286,92.51968077699546,93.52967671105581,9810238,91.01312806581643,95.90736732715855,36.1575240652232,-1.7568581463220596,-1.6980249919246675,94.74948719324433,102.38594198989611,87.11303239659256
2020-04-19,AAPL,92.800454406414,94.85807506143524,90.77043272763214,93.25481851965401,9220396,91.37718272017666,95.77251668255258,43.39083397535649,-1.5910954633462921,-1.6766390862089926,94.45793564662185,101.83825513133674,87.07761616190696
2020-04-20,AAPL,88.6854217025546,90.82760458060369,87.72811866499991,89.28875302049676,7506714,91.41926980043183,95.52009876701673,31.62887474412763,-1.7594735667784391,-1.693205982322882,93.96102358248412,101.32761096807502,86.59443619689321
2020-04-21,AAPL,89.13521898956138,91.19690729925831,87.59349189360321,89.10478755051531,5951441,91.49703067471748,95.23792015918386,29.508149742597965,-1.886018060613793,-1.7317683979810643,93.36094226546858,100.21415311677755,86.50773141415961
2020-04-22,AAPL,88.12338958237308,91.39660176949855,88.0966082769715,89.09203915999012,5619125,91.4738632532375,94.8571560217143,29.624265615604912,-1.9646864893800853,-1.7783520162608686,92.83356045839014,99.26259466425887,86.4045262525214
2020-04-23,AAPL,92.86378120218626,95.63291538611618,91.18829899676663,93.88318845422083,8047013,91.6130155039856,94.67119828708448,46.47098857157491,-1.6217317649206962,-1.7470279659928343,92.58186699625195,98.37033233592948,86.79340165657442
2020-04-24,AAPL,93.99542248801119,95.06938136373981,92.09586569493638,93.3611517662508,9521845,91.64491645459768,94.52247095957709,52.48191646030572,-1.376197722120537,-1.672861917218375,92.34687502631354,97.55086399780863,87.14288605481845
2020-04-25,AAPL,92.74724224298527,95.93623122495505,91.92117725879227,93.82509938823904,5047445,91.68711969419527,94.42357052975906,56.42672828628802,-1.1311345139319542,-1.5645164365610909,92.28524694787457,97.38215947615332,87.18833441959582
2020-04-26,AAPL,94.2386125602047,94.85199548104636,91.31537419056457,93.61484514430143,2745680,91.7385520691449,94.25772313679012,58.29068849480533,-0.9430154214039135,-1.4402162335296553,92.18752616968983,97.09058762473772,87.28446471464194
2020-04-27,AAPL,91.55670758207533,93.05951232741579,89.12025581726711,91.13512443172257,5931720,92.00231941360573,93.98856402903613,55.847232557015126,-0.9826945320061498,-1.3487118932249542,91.94395727874522,96.52139646792568,87.36651808956475
2020-04-28,AAPL,91.66724102844832,95.39995399634554,91.43930359302593,93.27702215318345,1249204,92.5983529282726,93.82755244844869,61.782059155837935,-0.8317197202873103,-1.2453134586374255,91.81142104216454,96.04367005296123,87.57917203136785
2020-04-29,AAPL,93.99468909839118,96.85049775352579,93.54838386481799,94.63590856323233,7188296,93.39033427159292,93.6792210854863,63.01121448280541,-0.5955551288764838,-1.115361792685237,91.77493674333772,95.88911336234872,87.66076012432671
2020-04-30,AAPL,97.21911709332011,97.21911709332011,94.5394341468278,96.07191334241085,2940990,93.70300925562006,93.57405172012498,58.565635875525935,-0.2891858497582973,-0.9501266040998492,91.95663245344151,96.49337655555397,87.41988835132906
2020-05-01,AAPL,93.1828156834072,95.63003479703978,92.13566392462872,94.10615281753448,4747973,93.80943797723202,93.34070968434858,52.39690482303716,-0.20267017893209527,-0.8006353190662984,92.08713503862336,96.71729824284965,87.45697183439707
2020-05-02,AAPL,96.31460679811298,98.27434126435877,95.20955369278812,96.76398285888999,9760095,94.22927847303929,93.24485326959295,57.19850448880261,0.0794430157997823,-0.6246196520930823,92.39001238461123,97.41551231702448,87.36451245219797
2020-05-03,AAPL,94.24537132112887,95.73499419376724,91.84027744926297,93.81190320321151,7253715,94.25742962431218,93.07468145313383,51.10786133526811,0.06407300477148681,-0.48688112072016854,92.63090037183629,97.42768970925752,87.83411103441506
2020-05-04,AAPL,95.57971760865517,96.9614721462544,92.61676807291401,94.83677531155479,7457574,94.78623689285963,92.96720759135171,62.49489638125354,0.13305697622945445,-0.36289350133024395,92.94471606588823,97.431455546181,88.45797658559546
2020-05-05,AAPL,98.8193387355348,101.7912898505379,96.61039517913183,99.0685346239485,7358369,95.61359581725465,93.10090338024936,68.97932683148514,0.5231641699418219,-0.1856819670758308,93.43543224156817,98.34914511865851,88.52171936447782
2020-05-06,AAPL,96.35893969729896,98.63701295501531,95.5937097787527,96.93815505630639,6163348,95.94248817340807,93.14653319185972,63.829859399615664,0.652896915517772,-0.01796619055711024,93.63688385943428,98.78453816280395,88.4892295560646
